"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity"
"1","TALL_46E.CSV",8.75893288533254,30,7.96666666666667,2.69382803114802,14,3.3910011632096,17.78,13.4587,6.77412495692992,8.0119581464873,0,0.589473684210526,55.16639400747,5.75034835443843,4.70105177700451,3.32282836679423
