"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity"
"1","TALL_55C.CSV",10.2379627103699,40,9.6,7.74591688040977,22,7.64460594144656,23.451,13.138025,3.34334497345403,8.1865889212828,10,0.832291666666667,45.0752928835788,3.11378722686,5.94807716740648,8.89213689955258
