"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity"
"1","faset_a1.CSV",5.51156894876527,30,4.36666666666667,1.7960946191981,6.28693790149893,2.0572365498946,14.783,10.0148,6.70215173273969,8.14787430683919,0,0.575,15.2189495208338,3.2437561657626,2.16725528212781,2.47451258035695
