"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","rumple","clumping.index"
"1","TREE_46C.CSV",6.50559893026555,40,5.9,4.48042624910683,19,4.58693797647189,21.232,9.18235,4.49451228407326,8.53932584269663,6,0.830681818181818,47.5176538525435,3.03330983064477,6.19004727961405,5.99978351981264,"TREE_46C.CSV",6.26463577849117,3.94923464124487,41.7457571648978,58.2542428351022,21.232,4.075,0.915998381141784
