"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","rumple","clumping.index"
"1","UNDE_49W.CSV",5.27311775881733,40,4.45,2.9597487469676,13,3.32377797092405,14.513,7.8686,6.17410523468006,8.0392798690671,3,0.70625,23.3360733487563,2.99993872923675,3.78634929312942,3.97675889677472,"UNDE_49W.CSV",4.76977486964006,2.89056714041878,15.379342843679,84.620657156321,14.513,3.55,0.88585601381527
