"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","rumple","clumping.index"
"1","SCBI_46E.CSV",12.3785493323765,40,11.375,6.57913971490014,29,7.63442041022107,29.083,18.68255,6.28438000319011,8.51870324189526,0,0.74,304.775831167661,12.541860186956,12.1440345115826,7.32853616386848,"SCBI_46E.CSV",11.0662149249524,6.56344394940563,6.95646472593758,93.0435352740624,29.083,6.025,0.961321117953714
