"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","rumple","clumping.index"
"1","TREE_49W.CSV",10.2956235509597,40,9.25,4.0246164889284,19,4.57575130443078,22.284,16.0164,7.85610741377546,8.03493449781659,0,0.726086956521739,99.8773128851781,7.04669977658859,7.0867012878916,4.88692300968248,"TREE_49W.CSV",9.56409221032132,4.73131128592349,0.246066178851256,99.7539338211487,22.284,3.9,0.888601151375313
