"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","rumple","clumping.index"
"1","GRSM_60E.CSV",7.95144443449527,40,6.55,5.51880712514183,28,6.42631309539148,31.382,17.861125,7.24883029300892,10.3821339950372,0,0.728125,792.053476470995,18.3982516589871,21.2968967777837,7.44910163982105,"GRSM_60E.CSV",6.86848813672602,6.22604066863642,3.19792966403253,96.8020703359675,31.382,7.025,0.902507958046129
