"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","rumple","clumping.index"
"1","GRSM_50E_XXX.CSV",7.37758713096297,30,6.06666666666667,2.33207835214133,16,2.32283351869125,23.294,15.7571,7.73908598868542,8.01351351351351,0,0.633333333333333,90.2500933372534,7.10483106563743,6.30646246845304,4.15649672075597,"GRSM_50E_XXX.CSV",6.73181573548932,3.11703235030643,0.444497837578084,99.5555021624219,23.294,4.2,0.836000301679296
