"","X1","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity"
"1",1,"ac_103.CSV",11.4987583479675,30,10.5333333333333,4.80993132872395,6.55824175824176,5.97624928827066,23.286,17.8433333333333,5.76107195945127,8.40776699029126,0,0.7125,410.426017522585,13.7863042687986,14.8446566861848,4.90696044222991
"2",1,"ac_104.CSV",8.55133089421448,40,6.85,4.24996110394593,7.29508196721311,4.32752816281997,21.484,14.95615,6.69756177598536,8.01773835920177,3,0.656818181818182,148.413964688377,8.69906306500229,8.52879044645192,5.96866015781492
"3",1,"ac_107.CSV",8.2285783510588,40,7.15,3.70160751269411,5.66899766899767,4.73048623293631,22.52,15.4499,6.45452387408601,8.05633802816901,0,0.661458333333333,377.875906253917,12.6214152662738,14.7843086727174,4.93695971948272
"4",1,"bp_98_1partone.CSV",5.11248377216645,50,4.42,2.07884887718458,5.08382762466478,2.41735392526622,12.414,7.552,4.01848878880793,8.10714285714286,3,0.626153846153846,14.8424402961433,2.59733526041497,2.8453980110256,3.04065882361581
"5",1,"bp_98_2.CSV",5.69124308783784,40,5,1.43941965577694,6.38202247191011,1.7464249196573,12.751,8.2973,5.18981121821871,8.01873536299766,1,0.551785714285714,9.4151063744188,2.38592186576602,1.92937379086541,2.45501554854338
"6",1,"bs_40_e.CSV",9.03677414460192,40,6.925,4.96915768960394,6.97435897435897,6.55128804129386,25.83,18.937875,6.81815675849561,8.07326007326007,0,0.663888888888889,1692.13271357963,29.3148416323897,28.857802647595,6.82035476627283
"7",1,"bs_40f.CSV",12.0440601927527,40,9.5,6.58511333832899,8,7.77174369109018,30.694,22.45785,7.2667643792868,14.868068833652,0,0.6484375,1399.98836428515,27.1562445029787,25.7395949614517,7.81216506826668
"8",1,"bs_40x.CSV",11.9721954444464,40,10.25,4.2066564047681,6.92668649529014,5.92347026665957,30.073,21.67,7.23447602476631,8.0183908045977,0,0.635483870967742,790.265143218276,21.4397706716911,18.1824469410355,3.843261008504
"9",1,"bs_42a.CSV",12.0421441283812,40,10.775,7.05602609739525,6.93449781659389,8.72206254277049,25.457,18.192275,6.52125125829342,8.15503875968992,0,0.7,890.925974397411,18.8294085250116,23.1598650470082,7.2936069582133
"10",1,"bs_42b.CSV",12.5339012259528,40,9.9,7.81898049665583,6.61024498886414,9.18095855561934,26.89,20.7378,5.84226394579123,9.70824524312896,0,0.689285714285714,1838.93037487116,28.2884754626504,32.2287531696494,7.8922398764018
"11",1,"bs_42c.CSV",16.9965351176707,40,15.65,6.57888713912524,6.74365617226672,8.18397825021548,25.595,21.66705,5.63716027784119,8.31007751937985,0,0.739814814814815,849.728979531857,16.4618197552594,24.0569630227344,4.85913794164124
"12",1,"cp_2.CSV",10.3345705536654,40,9.35,6.91480377774112,7.52688172043011,8.28417165442629,29.573,18.954875,7.58216577097827,8.33402922755741,0,0.749193548387097,1260.89268173085,22.6719137483647,27.3290506369607,9.73980183073162
"13",1,"cp_3.CSV",10.1869655813071,40,7.6,7.12473425294338,6.31884057971014,7.82559901860554,30.222,20.776625,6.57794233236952,8.15157894736842,0,0.763709677419355,2472.03503335663,28.9459802503212,40.4248099649788,8.15198100727355
"14",1,"dnr_1987_2.CSV",7.46957021404115,40,6.875,3.03775915534034,7.92873051224944,3.74958331018261,16.239,11.20085,6.89514663876945,8.03611738148984,0,0.616176470588235,42.7038949862111,4.57016186591716,4.67092233991614,2.76232114910074
"15",1,"dnr_87_1.CSV",7.50783939479853,40,6.9,1.68791157807216,5.06437768240343,2.13072757526625,13.235,10.06215,4.81534478917335,8.05871559633028,0,0.560714285714286,9.97883104055308,2.44357440920806,2.00194284314427,1.8075122519711
"16",1,"dnr_87_3.CSV",5.88715040230106,40,5.45,2.17783265059184,6.17888981706231,2.66411336095144,14.827,7.90795,5.03791437204569,8.01529636711281,1,0.6890625,7.29372679245475,1.83027704269587,1.98590350708065,2.6601847627176
"17",1,"faset_000.CSV",5.01533429407106,40,4.35,3.13864010043508,6.7251263836432,4.47520949230313,18.34,8.5776,4.68970800711913,8.04137931034483,3,0.744736842105263,156.380466538455,6.44262393280407,10.717885211128,5.04579950108288
"18",1,"faset_020.CSV",5.17652693692084,50,4.22,2.53245034102273,7.10750507099391,3.13234736260205,19.03,9.67222,5.44141979787173,10.4671532846715,2,0.697,81.8196504827185,5.91018938332972,6.84757708506412,4.27406195599379
"19",1,"faset_040.CSV",7.29012247954818,40,5.925,2.63298780604978,7.28384279475982,3.58739111333013,22.471,13.868575,7.39946375934416,8.62745098039216,0,0.654347826086957,324.067750961366,11.9208737670689,13.4892742425593,4.52002775058137
"20",1,"faset_060.CSV",5.9733975179368,50,4.88,2.55626132547869,6.42885771543086,3.01091348264941,20.275,11.3239,6.72671610824149,8.10873786407767,0,0.667619047619048,76.2549409358818,5.63085417925831,6.67446043870296,3.86673509513108
"21",1,"faset_080.CSV",5.43473107403195,40,4.125,2.32733138981788,6.20242914979757,2.75850956133924,21.374,11.929375,7.11790190641037,8.03174603174603,0,0.689772727272727,73.1026143759567,6.16914897043364,5.91981548331992,4.14547458968427
"22",1,"faset_100.CSV",6.85080959183444,40,6.025,3.11068151737127,7.62372188139059,3.53897937264404,18.169,11.45285,7.44664074993408,8.39425051334702,0,0.651315789473684,43.9698289068217,4.74402098307301,4.63293576676654,3.82805553204368
"23",1,"faset_120.CSV",7.64938800937121,40,6.55,4.667394299931,7.60540403380559,5.44495179042019,23.868,13.44255,6.5362182508314,8.09542743538767,0,0.736,116.992788554364,7.63881718488713,7.65775819481377,5.23505336073507
"24",1,"faset_140.CSV",7.22179207722825,70,5.92857142857143,4.11187248629803,7.61212121212121,4.29059246182498,23.395,14.4603285714286,7.29007305490419,8.04289544235925,0,0.691071428571429,94.3357295964915,7.10230175942995,6.62518220990863,5.50821993846253
"25",1,"faset_160.CSV",6.96322565546147,40,5.525,3.05803571278488,7.79570178345446,3.66733895351929,23.672,15.909025,7.12818622981071,12.1652892561983,0,0.67,288.734678837018,12.0518000281139,11.9786808505516,5.62267009519134
"26",1,"faset_180.CSV",9.12556022059014,40,8.45,3.65373532459519,8,4.37578564374445,23.544,15.80175,6.73223160525672,12,0,0.712,275.060693192482,11.1222189197072,12.3027208167376,5.54435367091649
"27",1,"faset_200.CSV",9.43299581713343,40,8.625,4.32999507157118,7.25531914893617,4.9126749332721,23.991,15.414775,6.70438670512313,8.22284122562674,1,0.731,88.8721906753456,6.20715471779719,7.09530978778754,5.32169185305258
"28",1,"faset_220.CSV",9.462444356269,40,7.725,3.71928900682821,7.08635097493036,4.94968433336915,22.624,17.107075,7.3888097861712,8.41687344913151,0,0.652083333333333,413.98810752177,14.8211401887379,13.9399394197947,4.30313874942406
"29",1,"faset_240.CSV",7.39903597783943,40,6.125,2.99194784699202,7.74193548387097,3.85478598627732,19.595,14.183625,7.38800627983418,8.30226700251889,0,0.675,107.257896199393,8.22238605647916,6.29684553864947,4.0424926347395
"30",1,"faset_260.CSV",6.2281981155049,40,5.15,2.53599911459288,7.53982300884956,2.92873692912149,19.363,12.7572,7.25154643740654,8.4070796460177,0,0.63875,55.2435563928886,5.60394813616601,4.88255278312996,4.64895207491665
"31",1,"faset_280.CSV",7.68518532241409,40,6.75,3.05853925149898,7.4939715390898,4.45954033505697,21.221,14.1112,6.08307560943565,8.01684210526316,0,0.636363636363636,116.355391560361,8.81805968895991,6.21266568248292,3.5036303092064
