"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity"
"1","OSBS_28W.csv",3.83323184543469,40,3.75,3.89255579386153,10,3.81280736465927,9.985,3.842875,0.70029188545535,6.91838772917137,19,0.85,2.75536243304899,0.550710222241954,1.56591209337153,3.9699654534924
