"","X1","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity"
"1",1,"TH_ACSA_P1_T1.CSV",15.8722025747326,60,14.8666666666667,6.15536741579308,6.73170731707317,6.40173587569983,29.619,22.28925,7.32949618162314,8.0650406504065,0,0.708064516129032,176.942379965651,9.27207146087213,9.53787559103866,5.76580316079062
"2",1,"TH_ACSA_P1_T2.CSV",17.1925816267531,60,15.85,5.86799203256881,6.45454545454545,7.32990450142428,28.705,23.7619,7.91965003259961,8.17699115044248,0,0.701111111111111,521.503445255233,15.4775946792716,16.7912926303908,4.35499311603107
"3",1,"TH_ACSA_P1_T3.CSV",16.4449014539313,60,15.05,5.89830595367749,6.85714285714286,6.68187847839213,29.902,23.2546666666667,7.58479859947465,8.54008438818565,0,0.691397849462366,312.60029479198,13.2120623066895,11.7491150473614,5.71561962080381
"4",1,"TH_ACSA_P2_T1.CSV",13.8585100103429,60,13.2833333333333,4.95713073254371,7.83739837398374,5.47446090699552,25.49,19.1044,7.13036184835203,8.10212765957447,0,0.717307692307692,173.210017436034,8.32302292302781,10.1949647796737,4.92500408052829
"5",1,"TH_ACSA_P2_T2.CSV",15.2387144288273,60,14.3833333333333,6.19539461713499,7.78378378378378,6.44228651610246,25.484,19.3352833333333,7.01940941116875,8.12307692307692,1,0.765384615384615,145.52627992517,5.4264954827188,10.7740162753359,6.0939673061587
"6",1,"TH_ACSA_P2_T3.CSV",13.6220486537557,60,12.0833333333333,4.75525218296372,6.70866141732283,5.65476691729101,24.844,20.1596833333333,7.75437892517938,8.05860805860806,0,0.664102564102564,343.018544906436,12.8900680057616,13.2990485266156,4.142675093695
"7",1,"TH_LITU_P1_T1.CSV",12.2401540784841,60,10.7,6.85912684699618,7.75609756097561,8.24075239283404,30.827,22.2696833333333,6.85539767054854,8.02431610942249,0,0.7109375,944.064764081315,21.5997435367161,21.8521358962782,7.31351144647245
"8",1,"TH_LITU_P1_T2.CSV",12.5149542071728,60,9.11666666666667,6.92666359404041,7.92182410423453,7.84876140263899,31.541,24.9445666666667,6.08857249048932,8.02787456445993,0,0.703535353535354,2623.78355798486,38.1410248327027,34.1913115088617,7.22240243462545
"9",1,"TH_LITU_P1_T3.CSV",12.1973972793878,60,10.1333333333333,6.68044910627573,6.35114503816794,8.14138945280363,33.683,26.3205666666667,6.80380837761625,8.13651877133106,0,0.68952380952381,2129.23665976502,36.3806063365418,28.3846462431821,6.63210846747049
"10",1,"TH_PIAB_P1_T1.CSV",14.8599559440178,60,15.0333333333333,3.81443355270902,4.88030888030888,5.95529642885688,27.313,22.0277,5.12106938256702,8.07164179104478,1,0.539880952380952,632.218315758378,21.1510411697024,13.5960204911559,3.9096888094119
"11",1,"TH_PIAB_P1_T2.CSV",13.2876850960211,60,11.9833333333333,4.31753166764669,7.19480519480519,5.91746473490877,27.771,21.38825,7.22425858387154,8.05351170568562,0,0.58448275862069,426.377146014921,16.5460882440527,12.3533036000474,5.40392455198621
"12",1,"TH_PIAB_P1_T3.CSV",15.455935049339,60,14.4,4.36180681592725,7.15636363636364,5.9810812846285,29.122,23.3761666666667,6.62829576195825,8.03112840466926,0,0.545,495.354445646345,17.9820695292703,13.1148626028196,4.30988853592415
"13",1,"TH_PIAB_P2_T1.CSV",11.6324233610982,60,10.6,3.40121787120567,5.92248062015504,4.90985403720586,26.839,19.0220833333333,6.78058663958282,8.05797101449275,0,0.544642857142857,251.133685063837,13.7746586995567,7.8353342477883,3.51831119104119
"14",1,"TH_PIAB_P2_T2.CSV",12.9879378071696,60,11.7,4.4987473211134,6.67625899280576,5.88868972409539,26.933,20.9511,7.26408982934911,8.09338521400778,0,0.533333333333333,263.405163838141,13.6278779065114,8.81397229422461,3.75158920314479
"15",1,"TH_PIAB_P2_T3.CSV",16.3329813213892,60,15.3833333333333,4.44335924156983,6.21016949152542,6.55004240868375,28.558,24.0931166666667,5.29490170345679,8.02730375426621,0,0.56,631.665196817642,18.9186298285301,16.5454115158461,2.40498873524735
"16",1,"TH_QURU_P2_T1.CSV",16.1002930139095,60,14.0666666666667,6.49968384592725,8,8.66384569473754,28.735,25.5444833333333,5.41459382152276,8.16494845360825,0,0.666111111111111,1634.69226514812,28.5940917340621,28.5844395266404,4.71078248742025
"17",1,"TH_QURU_P2_T2.CSV",12.9900041234512,60,10.8166666666667,6.39135906637482,7.58282208588957,7.86233991181308,29.15,23.22805,5.75211945756394,8.17937219730942,0,0.667777777777778,1172.85868123274,24.0250815512743,24.4060266673492,5.72231078849878
"18",1,"TH_QURU_P2_T3.CSV",12.1817163898897,60,10.2333333333333,5.56853856365662,7.9202657807309,6.99134385428788,26.975,21.1626666666667,6.50757664204809,9.08970099667774,0,0.65952380952381,1257.08319665258,23.6227057010552,26.4395720845462,6.75116706462396
"19",1,"TH_QURU_PI_T1.CSV",13.9445029032336,60,11.1,6.95141998936282,7.21739130434783,8.37993635616246,30.703,22.53,6.56585500462228,8.05280528052805,0,0.735416666666667,2430.50619342887,31.5689935735567,37.8669359492105,8.52681720579355
"20",1,"TH_QURU_PI_T2.CSV",17.0388488779187,60,15.0166666666667,6.61541963417043,7.51219512195122,8.75307882341344,30.401,26.2785,6.57048804688666,8.0650406504065,0,0.65752688172043,1582.01192524652,28.3620286795546,27.8856101677306,5.50212057578789
"21",1,"TH_QURU_PI_T3.CSV",12.5689094420637,60,9.91666666666667,7.529769925086,7.77429467084639,8.83608447723814,30.313,23.4246,7.04926199211922,8.21705426356589,0,0.69247311827957,1980.35528958382,33.2910189069108,29.5307187471543,8.52455700166151
