"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","rumple","clumping.index"
"1","TSCA1.csv",14.4657036044148,50,15.2,7.28125506235748,27,8.7246776444749,28,16.96,7.302,8.1,0,0.775,772.638682614731,17.6554665189508,21.4691216544352,8.01773544291984,4.94,0.943187956769402
