"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","rumple","clumping.index"
"1","TSCA9.csv",10.5843900434619,50,8.88,5.46407308010422,26,5.17934358775318,28,12.9,7.878,8.1,0,0.797931034482759,325.2184041135,10.3662548265788,14.7566651037398,6.99051835980534,4.56,0.852044459428719
