"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","rumple","clumping.index"
"1","TSCA15.csv",12.3821015934216,50,13.32,4.20199793384733,27,5.43485050392373,27,15.68,7.368,8.2,0,0.760666666666667,620.405486783082,15.8813281044003,19.1882491234471,6.55102422277211,6.08,0.816032792598505
