"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","rumple","clumping.index"
"1","TSCA16.csv",13.7988666834452,50,15.54,6.42151378450347,31,8.49519864394,31,17.7,7.466,8.1,0,0.778064516129032,2399.57182217413,34.0877567303604,35.1794920836828,8.65966488487674,7.08,0.866955747879846
