"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","rumple","clumping.index"
"1","TSCA6.csv",13.131725182261,50,11.06,7.03729807333325,25,7.08635308180449,28,15.26,7.67,8.1,0,0.834285714285714,708.559327302222,13.9616160611531,22.6634640834797,8.19609165196113,6.26,0.915707957940125
