"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","rumple","clumping.index"
"1","ACSA1.csv",12.5500893020112,50,15.06,6.94819662909852,28,10.0427287128549,28,17.58,7.238,8.1,0,0.803448275862069,4696.82185815937,50.5526678877003,46.2736385817589,9.86457276917593,8.96,0.883081230256527
