"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","rumple","clumping.index"
"1","ACSA15.csv",19.7892450610229,50,21.12,4.85947531949116,28,6.04860314452849,30,23.66,7.666,8.2,0,0.74,1046.86252107923,24.3290351521709,21.329804725868,4.87228731433907,4.44,0.902212324238682
