"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity","rumple","clumping.index"
"1","ACSA14.csv",15.2548848601129,50,14.5957446808511,6.79967039316852,28,7.1060644596728,28,18.3829787234043,5.98936170212766,8.1,0,0.81448275862069,815.364072446975,21.7379679738113,18.5155291800297,7.59448653411992,6.2,0.965047207102333
