"","X1","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity"
"1",1,"TALL_45C.CSV",11.7142441252896,40,11.775,2.63619369093355,15,2.88519929987514,17.772,13.9187,3.43154610377297,8.04359673024523,1,0.613157894736842,55.7249617903337,5.09593008563098,5.45494806141128,3.1783662163332
"2",1,"TALL_45E.CSV",12.1163800070045,40,11.6,3.65659110807182,17,3.98622628559895,18.961,14.805425,4.0236437437389,8.04968944099379,2,0.715,33.0874176490838,3.55079557810533,4.5254025690088,3.86423941424972
"3",1,"TALL_45W.CSV",10.4343353809148,40,9.675,2.99632620540825,17,3.55237596546311,19.269,14.3865,4.16904603412077,8.01626016260163,0,0.6575,29.5808066072658,4.14482540677589,3.52153786783713,2.48354974448537
"4",1,"TALL_46E.CSV",8.75893288533254,30,7.96666666666667,2.69382803114802,14,3.3910011632096,17.78,13.4587,6.77412495692992,8.0119581464873,0,0.589473684210526,55.16639400747,5.75034835443843,4.70105177700451,3.32282836679423
"5",1,"TALL_46W.CSV",8.03761923045779,50,7.14,3.56813882980831,15,3.73100522647718,18.78,12.71628,5.9990357569782,8.16058394160584,5,0.663,87.2688398369959,5.66385405949167,7.42897011905255,5.33352333690461
"6",1,"TALL_47C.CSV",14.5684382864062,40,13.525,5.57030318772064,26,6.68201878177546,29.342,20.6684,5.37365469000857,8.03846153846154,0,0.728333333333333,318.783371640175,11.6609707154343,13.5205448711936,5.49274492025384
"7",1,"TALL_47E.CSV",11.0105954444018,40,10.075,3.54664867649885,19,4.33236367356205,25.755,17.5676,6.6232278762042,8.01909307875895,0,0.716666666666667,194.873888149083,10.2609503660831,9.46502962139375,4.92716558557679
"8",1,"TALL_47W.CSV",11.499106921218,40,10.775,4.38875982216454,22,5.60128333509384,24.552,17.3906,6.07362030459118,8.71508379888268,0,0.746153846153846,309.381874616893,10.5814962585317,14.0504025404105,5.01555816767519
"9",1,"TALL_49E.CSV",21.4623780297152,40,21.025,6.95616159715943,28,6.86471958640701,28.132,23.1445,3.27556649766292,9.75147928994083,3,0.829310344827586,107.957528738002,3.85456177498324,9.64882802524952,6.98583001694437
"10",1,"TALL_49W.CSV",15.357429763105,40,14.875,9.55997471790855,26,9.33591854077573,26.935,17.305675,3.1970393421734,8.01495327102804,10,0.816071428571429,116.641674166142,5.72960121783364,9.15496280990487,10.8944806430325
"11",1,"TALL_50C.CSV",14.372583794271,40,14.45,5.90001954110359,21,6.01643582197966,21.943,17.048525,2.79870185121308,8.25992779783394,4,0.757608695652174,205.492235108697,8.16116415850344,11.7850598083614,6.66149093955854
"12",1,"TALL_50E.CSV",6.43614403472492,40,6.15,7.13353788149909,16,6.79172290365265,18.516,7.005225,1.71843475760208,8.03137254901961,20,0.895,3.21338148464116,0.802124859858624,1.60311484112584,7.86970492551935
"13",1,"TALL_50W.CSV",19.6706564759171,40,19.025,6.0524301220367,26,7.25081891926698,29.133,24.008225,3.88944147458468,8.03361344537815,1,0.759166666666667,996.445925612621,15.1915730640738,27.6705987187037,5.87472580260298
"14",1,"TALL_51E.CSV",13.9054599126686,40,13.3,8.92850835476456,27,9.50578771065291,26.79,17.738075,2.85865415514808,8.2021052631579,5,0.807142857142857,850.940314713501,16.0435791084378,24.3627560859768,10.1975331642146
"15",1,"TALL_51W.CSV",23.9328150165065,40,24,7.21919475388209,34,8.21279489577087,35.087,28.92855,3.58955465739614,8.42462845010616,0,0.797916666666667,1091.93978037588,20.5986625398084,25.838631580387,6.05084364090386
"16",1,"TALL_53C.CSV",14.2630942563688,40,13.2,5.59689341219247,26,6.2417946137309,34.242,22.363725,6.59472400173586,8.0896,0,0.766428571428571,558.837957649999,17.1012228693559,16.3213398354001,7.67919473939246
"17",1,"TALL_53E.CSV",15.8305360060554,40,15.225,5.32905582481927,25,6.07654301391836,28.449,20.7482,6.13897717949132,8.42494226327945,0,0.74051724137931,98.1810528942659,7.36544479012414,6.62806728525738,4.62177209437113
"18",1,"TALL_53W.CSV",13.1491459424518,40,12.4,7.5574090025569,26,7.92401413426301,27.053,18.60315,4.94323055237287,8.1587786259542,2,0.778571428571429,154.960695987683,6.94292051541824,10.3323061658212,6.62682887209259
"19",1,"TALL_55C.CSV",10.2379627103699,40,9.6,7.74591688040977,22,7.64460594144656,23.451,13.138025,3.34334497345403,8.1865889212828,10,0.832291666666667,45.0752928835788,3.11378722686,5.94807716740648,8.89213689955258
"20",1,"TALL_55E.CSV",14.1909552879294,40,13.55,5.63462624288532,22,5.92009290467641,28.945,20.1819,6.51284420223969,8.08121827411168,0,0.74,151.374128426108,8.66134097472304,8.73815203264921,5.64487390697445
"21",1,"TALL_55W.CSV",11.0925585399943,40,10.35,5.51435462843171,26,6.80275679412398,26,18.44805,5.03085334363892,8.04210526315789,1,0.733333333333333,505.666972354205,15.2084973288803,16.5640750225192,5.97624866450518
"22",1,"TALL_58C.CSV",13.9631311325843,40,11.75,5.59531672457951,29,6.29185982043465,35.537,23.82685,6.72646195855266,8.46963562753036,0,0.736486486486487,775.618926874978,19.4649062405456,19.9182416875021,7.76644931758163
"23",1,"TALL_58E.CSV",12.5084713423112,40,11.35,6.04070320135836,25,6.7251394037596,31.541,19.39855,5.81966848045677,8.03100775193798,0,0.8,336.97435417413,11.4792790028023,14.3248213863194,6.94656899243552
"24",1,"TALL_58W.CSV",8.68205093121742,50,7.84,3.25632415325459,19,4.04652937713295,26.152,14.63804,6.9854798729106,8.04419889502762,0,0.707407407407407,210.792769600879,9.31480977199117,11.1367449693569,5.73291615775399
"25",1,"TALL_59C.CSV",16.8864800105761,40,15.75,10.9975913470816,36,12.4614405266807,36.139,25.216975,4.87183573484384,8.05568445475638,1,0.775,522.177034067183,17.1108062112677,15.1458689043456,9.12398251295972
"26",1,"TALL_59E.CSV",8.81433143595746,40,7.425,4.96875287496323,26,5.84331883436117,30.048,15.7125,6.20382074718354,8.2962962962963,0,0.766129032258065,611.125898297214,14.1497211894878,20.2709469082472,7.49910903083895
"27",1,"TALL_59W.CSV",12.8648227323807,40,12.125,5.10850035664634,27,6.72379171301432,34.541,24.4867,6.64426775099489,8.01626016260163,0,0.735416666666667,973.41979031968,22.2123722020311,21.9095940509658,6.28514563077102
"28",1,"TALL_60C.CSV",8.43330169744338,40,7.75,3.18738896774707,17,3.61074784497616,24.896,11.9237,6.22526333850518,8.06106870229008,0,0.741346153846154,30.5154844248815,3.98267709393874,3.82802397984876,4.31651043297114
"29",1,"TALL_60E.CSV",10.2495030896152,40,9.725,3.90008506150306,22,4.52762354883884,23.17,14.569725,7.1391414614602,9.6,0,0.707291666666667,62.9334116136411,5.54905475781605,5.66933884226372,5.07981805139283
"30",1,"TALL_60W.CSV",12.6561807451192,50,12.14,5.66707539923184,22,5.99336299584799,24.484,17.93576,4.6914651402476,8.28571428571428,3,0.7352,129.736144970752,7.68055441760817,8.41101829797746,5.96367177870158
"31",1,"TALL_61C.CSV",10.5325001999951,40,10.5,9.39992766208696,27,9.89191589127202,28.249,13.7891,2.6378308276442,8.05745062836625,14,0.822413793103448,216.222729831148,7.58938162625054,12.5946026679002,12.0509069151215
"32",1,"TALL_61E.CSV",15.6261436629264,40,14.975,5.35442213847273,29,6.33043244968304,28.842,20.431125,4.27364805758729,8.33931484502447,1,0.7575,479.387053666117,13.4144586244899,17.3043160361214,4.5156834856917
"33",1,"TALL_61W.CSV",12.3381944865641,30,12.5666666666667,8.17266613645098,23,8.42489696606961,22.852,12.7523333333333,1.11803556086123,7.90664493140335,5,0.866666666666667,18.6974171115831,2.09554095682145,3.78234387779151,8.64969647597167
