"","xbin","mean.ht","sd.ht","max.ht","max.vai","sum.vai","sd.vai","vai.z.sum","max.vai.z","height.bin"
"1",1,12.7322412868633,10.1788274717518,40.957,1.76642819259579,5.59074702970188,0.31965492181286,167.139297961965,40,29.8957003552489
"2",2,20.0530642673522,5.36341158002879,39.179,2.25766136654241,8.18508997429306,0.485006583309873,209.405429154818,19,25.5837663131986
"3",3,12.905030848329,2.84372607302943,23.956,4.54498714652956,8,0.75592774790203,107.115681233933,12,13.3894601542416
"4",4,9.10590488431877,5.42554996724897,22.172,3.70179948586118,8,0.677591700374944,76.1645244215938,12,9.52056555269923
"5",5,11.3805629820051,6.76848557611598,21.785,2.8586118251928,8,0.569187814124854,96.3598971722365,4,12.0449871465296
"6",6,4.47490979381443,1.81051367919149,12.239,3.51243916741247,7.74333180088658,0.590111900617963,38.7366160451569,4,5.00257731958763
"7",7,7.59874035989717,6.61316004223918,24.037,4.13367609254499,8,0.685251747765027,64.5449871465296,4,8.0681233933162
"8",8,3.64679434447301,1.15841193457859,20.704,4.83290488431877,8,0.819569979333813,32.5655526992288,3,4.0706940874036
"9",9,7.57173778920308,7.09167530140466,37.303,3.41388174807198,8,0.583046658141945,66.5192802056555,3,8.31491002570694
"10",10,18.810557840617,6.37989832957734,31.973,2.11825192802057,8,0.483289090864681,153.881748071979,24,19.2352185089974
"11",11,21.1003846153846,2.52744339414687,28.452,2.59340659340659,8,0.485186722339768,172.615384615385,20,21.5769230769231
"12",12,20.6050835654596,1.75584179742319,25.632,2.49771227446389,6.89752851178875,0.481185191874091,145.434100473496,19,21.0849582172702
"13",13,20.274270718232,1.67005320255428,27.516,3.56422561520084,7.72604594432758,0.645033315681359,160.347467347329,20,20.7541436464088
"14",14,20.6787605633803,3.52949628400135,28.862,2.08064868761898,6.31307935132253,0.450797653276503,133.935090519678,21,21.2154929577465
"15",15,4.36722375690608,4.29256404623954,26.679,5.27263258046751,7.4850705652127,0.848880767492645,38.479879342157,3,5.14088397790055
"16",16,3.14945730027548,0.994967655556017,9.936,5.22314049586777,8,0.840287369197458,28.6170798898072,3,3.5771349862259
"17",17,3.94226721763085,2.33690663286275,19.416,5.76845785506451,7.72675351065836,0.893198495908181,34.4511034628115,3,4.45867768595041
"18",18,3.94168870523416,2.23709603336477,10.647,3.63636363636364,8,0.630390258138032,35.5592286501377,3,4.44490358126722
"19",19,4.17861538461538,0.874073362394748,9.557,7.0989010989011,8,1.09434237122566,36.6593406593407,4,4.58241758241758
"20",20,2.31847107438017,1.24803682572266,17.452,7.03030303030303,8,1.08612816806492,22.1818181818182,2,2.77272727272727
"21",21,3.99268557919622,2.4442481729078,21.955,4.59574468085106,8,0.807996446828463,35.2813238770686,3,4.41016548463357
"22",22,3.27791469194313,1.64636396963011,10.591,4.739336492891,8,0.779519737700054,30.6161137440758,3,3.82701421800948
"23",23,16.0107417061611,5.67500704214323,21.587,3.37440758293839,8,0.59730063237782,131.848341232227,18,16.4810426540284
"24",24,18.3877085308057,2.33135464843761,30.567,3.48815165876777,8,0.671627601886159,151.203791469194,18,18.9004739336493
"25",25,19.6954419753086,2.91838048380154,31.733,2.06885330493921,5.69990196258763,0.391284649944233,114.891727584158,17,20.1567901234568
"26",26,14.5861374407583,3.66535785941799,22.042,2.06635071090047,8,0.416892440147911,120.454976303318,17,15.0568720379147
"27",27,13.3186042654028,3.61120675868172,20.152,1.6303317535545,8,0.417711631424556,110.218009478673,13,13.7772511848341
"28",28,8.79113507109005,4.68202845561057,18.316,3.12796208530806,8,0.583087549246254,73.8957345971564,3,9.23696682464455
"29",29,3.692163507109,2.21718470979189,15.366,5.64928909952607,8,0.887559712525858,31.7156398104265,3,3.96445497630332
"30",30,2.93622037914692,0.446964309353091,5.36,5.49763033175355,8,0.903581832633492,26.1990521327014,3,3.27488151658768
"31",31,3.13316137566138,0.728802358941094,9.279,5.73544973544974,8,0.915421117649687,27.3227513227513,3,3.41534391534392
"32",32,7.91051733333333,5.108649417477,19.595,3.7004107449819,7.50083259117953,0.685027777158745,61.5768350185231,3,8.20933333333333
"33",33,7.76410610079576,2.77583691508313,13.632,2.6525198938992,8,0.55173385403557,65.8779840848806,9,8.23474801061008
"34",34,6.44251587301587,2.74219893970994,11.065,3.40740740740741,8,0.707805305698834,53.6507936507937,3,6.70634920634921
"35",35,7.49311405835544,0.928304778018654,10.997,5.53846153846154,8,0.896805348273769,63.5649867374005,7,7.94562334217507
"36",36,8.70498408488064,1.33327709357683,13.668,5.09283819628647,8,0.836036281159039,74.0053050397878,9,9.25066312997347
"37",37,12.4321671087533,4.54958458253016,26.116,2.62664512963367,7.73629073337417,0.519679870204753,99.3097586317355,11,12.8368700265252
"38",38,12.9014960212202,4.42651942667053,21.061,2.6737400530504,8,0.582958648940325,106.875331564987,11,13.3594164456233
"39",39,9.41722015915119,0.723482621074468,11.046,5.22015915119363,8,0.865672987165048,79.4164456233422,9,9.92705570291777
"40",40,11.4085702917772,1.72684670221327,23.936,6.19628647214854,8,0.974500001806598,95.3527851458886,11,11.9190981432361
