"","xbin","mean.ht","sd.ht","max.ht","max.vai","sum.vai","sd.vai","vai.z.sum","max.vai.z","height.bin"
"1",1,20.129212034384,0.802869445001382,22.082,1.38379468274281,2.92368524982263,0.345742440280442,63.5529635235591,22,21.7372795267256
"2",2,19.1709054054054,1.32591389159196,22.713,3.53460696682344,7.77406893025931,0.82770745612094,169.165014917864,23,21.7601640061894
"3",3,19.6765691609977,1.00778641782666,21.364,5.23375124782516,7.21465278470651,1.0939839395125,152.382024727219,21,21.1211861851807
"4",4,19.935278177458,0.887679217727402,21.604,2.81249565094305,5.04971086033021,0.63712641491811,108.929666230721,21,21.571466019264
"5",5,17.2615707865169,4.63616903219572,21.357,6.70256466648522,9.97752808988764,1.40674132345028,181.383739805264,18,18.1792261741762
"6",6,5.40056179775281,1.41937508577644,17.577,4.69213483146067,8,1.03961918603739,47.8112359550562,6,5.97640449438202
"7",7,4.0466808988764,1.40374943117093,5.997,2.9123595505618,8,0.796198811652228,35.5685393258427,2,4.44606741573034
"8",8,4.15782247191011,3.13671985346692,17.653,2.9123595505618,8,0.846745956908329,35.4966292134831,2,4.43707865168539
"9",9,10.3187325842697,5.48764004627006,18.876,1.90561797752809,8,0.502336271488318,86.4988764044944,3,10.8123595505618
"10",10,12.986518018018,1.57162128107947,20.126,3.42342342342342,8,0.860988177963693,107.873873873874,12,13.4842342342342
"11",11,13.8071580188679,1.54295339778522,21.936,3.84905660377358,8,1.02013816037733,114.867924528302,13,14.3584905660377
"12",12,13.2426839622642,0.852718691611429,21.962,7.09433962264151,8,1.44733485123932,109.792452830189,13,13.7240566037736
"13",13,15.2140548926014,3.02531661031922,18.822,3.87096238651983,7.02135601710739,0.832329358668467,111.37814503032,18,15.86276849642
"14",14,11.3320141843972,1.40005720085827,17.484,3.91489361702128,8,0.9336740773986,94.6477541371158,11,11.8309692671395
"15",15,9.6954858490566,2.95534029030123,16.923,3.9622641509434,8,0.971121178657254,81.4339622641509,7,10.1792452830189
"16",16,10.3407216981132,2.83738370031099,18.949,2.30188679245283,8,0.590021467521609,87.0566037735849,10,10.8820754716981
"17",17,12.8719408983452,3.26507229314101,21.181,3.23404255319149,8,0.729326123595529,106.789598108747,10,13.3486997635934
"18",18,11.660125,3.41412966815226,22.836,3.84905660377358,8,0.878817872340779,96.9622641509434,13,12.1202830188679
"19",19,9.43063443396226,1.90911561985383,22.962,7.35849056603774,8,1.49978113949811,80.9245283018868,10,10.1155660377358
"20",20,5.37020567375887,2.67854790411889,9.302,3.82033096926714,8,0.928847960675238,48.5957446808511,3,6.07446808510638
"21",21,7.1622144772118,1.59195519608718,18.347,4.9544235924933,8,1.06441103452969,60.514745308311,6,7.56434316353887
"22",22,13.5244408602151,4.01250366742875,17.545,3.18279569892473,8,0.731952404147423,112.688172043011,16,14.0860215053763
"23",23,16.3120405797101,2.74541123144491,19.715,3.18926549889964,4.82586226807182,0.663006780017739,81.4171922646726,17,16.8710144927536
"24",24,16.7924758064516,0.73256469090946,20.516,4.23655913978495,8,1.01598122460929,137.290322580645,17,17.1612903225806
"25",25,13.8950268817204,2.98434963488039,20.252,1.80645161290323,8,0.5357798776688,115.075268817204,14,14.3844086021505
"26",26,11.062123655914,1.17184877812455,17.5,5.41935483870968,8,1.14035816118775,92.4301075268817,11,11.5537634408602
"27",27,10.8721908602151,2.28158092648959,21.513,2.60215053763441,8,0.770705351515059,90.3870967741936,10,11.2983870967742
"28",28,10.0171720430108,1.33645807086237,15.683,5.6989247311828,8,1.19590676282329,84.9247311827957,10,10.6155913978495
"29",29,11.2205349462366,2.37156561759523,14.281,3.2258064516129,8,0.943427339998967,93.6989247311828,14,11.7123655913978
"30",30,15.1112356902357,1.19416636576622,16.707,1.66035256698232,3.06288641238353,0.390345288879846,47.6397433737566,14,15.5538720538721
"31",31,16.1349243697479,0.41895137605688,16.793,1.20125475441239,1.86455629271835,0.258023212692198,30.9270870793606,16,16.5868347338936
"32",32,13.7717745098039,3.07612167505467,16.733,0.366999464002809,0.850771484733784,0.09180754182356,12.0108915491828,15,14.1176470588235
"33",33,12.8651583577713,3.5722694292073,21.929,0.690388665159633,1.7310480501429,0.164575320953501,23.0087251826179,9,13.291788856305
"34",34,15.8711130268199,2.19720865420603,21.661,1.6596455094993,4.35344198974188,0.395821016714268,71.0978792386007,17,16.3314176245211
"35",35,9.60758823529412,3.87471375987576,15.929,2.58823529411765,8,0.680620873006197,80,5,10
"36",36,5.99701211072664,1.58984016337714,12.274,5.27335640138408,8,1.12066451512645,51.4186851211073,5,6.42733564013841
"37",37,6.76452249134948,1.62139732311031,8.729,3.08650519031142,8,0.816939566025593,57.7162629757785,7,7.21453287197232
"38",38,10.0037347670251,4.65917191378513,16.588,0.713553922589397,1.28439706066091,0.163460339405172,13.6288799214575,7,10.6111111111111
"39",39,16.0246808510638,0.347282875952292,16.417,0.155766335697053,0.166386767676398,0.0317753128990671,2.73476123468122,16,16.436170212766
"40",40,14.267562962963,1.52738832230019,18.626,0.779035718916828,1.23005639828973,0.167196635836407,18.163832814745,14,14.7666666666667
