"","xbin","mean.ht","sd.ht","max.ht","max.vai","sum.vai","sd.vai","vai.z.sum","max.vai.z","height.bin"
"1",1,3.53915185185185,3.69391359641624,27.387,2.9226046575922,8.04444444444444,0.736848121274188,76.5522526898682,15,9.51616400840902
"2",2,3.08204823747681,3.34044879693658,28.287,4.98701298701299,8,0.946039986606295,27.2430426716141,2,3.40538033395176
"3",3,4.73078787878788,2.30215565026155,26.186,3.39729161193644,6.52279989491797,0.647564459703293,34.7882661062292,4,5.33333333333333
"4",4,2.74102592592593,0.876647088665105,3.964,3.12592592592593,8,0.787950766239961,26.9185185185185,2,3.36481481481481
"5",5,5.32618367346939,6.67569231345675,31.433,2.93975047004116,4.45968337560424,0.531319098228487,26.5760723607436,4,5.95918367346939
"6",6,3.36597217068646,3.06541748024969,26.89,5.15027829313544,8,0.943105920796192,32.1855287569573,3,4.02319109461967
"7",7,3.20095,1.10370421312696,6.484,3.12592592592593,8,0.748638896500753,28.8296296296296,2,3.6037037037037
"8",8,2.68048051948052,1.32320942528762,8.728,5.03153988868275,8,0.928304151807781,26.2189239332096,2,3.27736549165121
"9",9,2.21843599257885,0.591059471123447,6.691,7.61410018552876,8,1.34438225822827,20.860853432282,2,2.60760667903525
"10",10,4.10286456400742,1.44670432871009,8.822,3.59183673469388,8,0.819555065922771,36.3413729128015,4,4.54267161410019
"11",11,3.35336978131213,0.566073987570297,8.526,4.27833001988072,8,0.924261211134646,30.9900596421471,3,3.87375745526839
"12",12,2.94060756972112,0.233599763876387,3.413,7.87250996015936,8,1.39113166723456,27.8725099601594,3,3.48406374501992
"13",13,5.8668648111332,2.95876205027268,9.124,2.54473161033797,8,0.694983320626964,51.1729622266402,9,6.39662027833002
"14",14,8.16206374501992,3.33647171319261,24.691,4.44621513944223,8,0.955519095397754,68.9083665338645,7,8.61354581673307
"15",15,7.79995608782435,2.91951977593368,25.394,3.40472020232614,7.61502152395266,0.772910665687517,63.4661125214857,8,8.33433133732535
"16",16,14.1633116089613,8.74138217358917,27.494,3.07259930441362,6.44720623276533,0.592727532959626,94.3248594156207,6,14.6303462321792
"17",17,15.3104540389972,8.75485595837715,27.688,0.930894656482342,2.42167522954464,0.223376944229247,38.3454396722745,6,15.8342618384401
"18",18,3.7670337972167,3.0351540088472,27.688,6.13916500994036,8,1.11736023805842,32.8667992047714,3,4.10834990059642
"19",19,4.23738865546219,1.26983956972503,12.195,3.72669894258098,5.34309848394141,0.678404952652244,25.7725926872468,4,4.82352941176471
"20",20,3.5210219123506,0.341594735894374,4.072,5.13147410358566,8,1.02485982195159,33.1314741035857,4,4.14143426294821
"21",21,4.82382281059063,2.53045664733661,12.301,6.12783208200893,7.79472941001654,1.08581160678308,41.8073725076956,4,5.36354378818737
"22",22,4.64990447154472,1.51415680158176,12.143,4.42276422764228,8,0.959378486187402,41.5121951219512,4,5.1890243902439
"23",23,4.6522825203252,0.897669174304366,7.874,4.95934959349593,8,0.935651233752322,40.8780487804878,4,5.10975609756098
"24",24,5.91974593495935,1.68193184270554,9.225,2.32520325203252,8,0.640905560636239,51.6747967479675,5,6.45934959349594
"25",25,5.62181910569106,1.86221665480978,8.57,2.82926829268293,8,0.693986477961382,49.6910569105691,7,6.21138211382114
"26",26,7.15505295315682,6.12847955918875,24.642,3.98467837457057,7.79472941001654,0.813693480834769,58.9367269545548,4,7.56109979633401
"27",27,5.78237398373984,3.45793825390134,27.388,3.02439024390244,8,0.712146380511794,49.4471544715447,4,6.18089430894309
"28",28,4.77536991869919,2.31833976898772,26.189,6.91056910569106,8,1.22140075813901,42.0325203252033,4,5.25406504065041
"29",29,3.06657317073171,0.754885797280996,4.293,4.76422764227642,8,1.00270742811712,29.5284552845528,4,3.69105691056911
"30",30,3.67579022403259,1.15569278930483,8.23,5.16496945010183,8,0.939790704272352,34.9246435845214,4,4.36558044806517
