"","xbin","mean.ht","sd.ht","max.ht","max.vai","sum.vai","sd.vai","vai.z.sum","max.vai.z","height.bin"
"1",1,5.92583888888889,3.78142671438374,22.442,3.14539195134732,7.72461981252023,0.716537621875968,111.95097497531,22,14.4927488591552
"2",2,10.2340361111111,5.81546142674291,21.777,2.13283050652739,7.72461981252023,0.595066261957391,140.033110695631,20,18.1281557014187
"3",3,6.78399722222222,2.22416456538626,17.171,4.09941457898767,8.15555555555556,0.916859882658547,71.921181276348,7,8.81867345350316
"4",4,6.8727783933518,2.83367362969749,18.761,2.59279778393352,8,0.732260783262373,57.4958448753463,7,7.18698060941828
"5",5,6.20018611111111,2.58977246746365,14.048,3.13333333333333,8,0.763209099234801,53,3,6.625
"6",6,6.56191412742382,3.66643035842234,11.85,3.32409972299169,8,0.886919704056758,56.6537396121884,10,7.08171745152355
"7",7,3.13135833333333,2.30800055201895,11.382,6.24444444444444,8,1.20055384496609,27.6444444444444,2,3.45555555555556
"8",8,4.52607202216066,2.51683595574518,10.596,2.92520775623269,8,0.707705454271172,41.207756232687,4,5.15096952908587
"9",9,2.96955555555556,1.76394764360626,10.674,6.11111111111111,8,1.18358510222418,26.2666666666667,2,3.28333333333333
"10",10,3.98044722222222,1.61912246685245,7.918,4.6,8,0.919163912583404,36.9333333333333,3,4.61666666666667
"11",11,7.45456675062972,1.81876565110494,13.066,5.31989924433249,8,1.03643655637361,64.4534005037783,7,8.05667506297229
"12",12,10.5468156565657,2.71443220793983,14.844,2.84848484848485,8,0.618596079791844,88.5858585858586,12,11.0732323232323
"13",13,9.26252525252525,2.5363234663471,20.382,3.23232323232323,8,0.723225377940633,77.6363636363636,9,9.70454545454546
"14",14,6.21263037974684,4.49270245287168,20.233,4.80548640979387,7.74762094640237,0.950292571212589,50.908734598449,3,6.57088607594937
"15",15,8.17483544303797,3.79459657650666,21.403,5.62928408004425,7.74762094640237,1.08480304420602,66.2274484190572,6,8.54810126582279
"16",16,5.85969949494949,3.50683102112633,18.718,4,8,0.885828595070071,49.8787878787879,6,6.23484848484848
"17",17,3.14855808080808,1.44121448931553,9.738,4.02020202020202,8,1.01489151517812,30,4,3.75
"18",18,4.51949234693878,0.705231285594797,10.552,4.75107935460184,7.13572071649011,0.999049162799819,34.9504688154618,4,4.89795918367347
"19",19,7.67662663185379,4.4996373069685,22.624,2.08888649042092,5.97047407336725,0.446728235053242,48.0521836322573,4,8.04830287206266
"20",20,8.15620506329114,1.89919982909573,12.164,2.47088607594937,8,0.600074145880032,68.1215189873418,10,8.51518987341772
"21",21,9.82022946859903,6.20250095094634,21.625,2.66928390677994,6.86387290314843,0.596575037398478,69.1361111259153,6,10.0724637681159
"22",22,6.05166746987952,2.52633066678709,22.503,4.28751970072572,7.17468014435957,0.952457526102127,46.9639002702477,6,6.54578313253012
"23",23,9.16982816229117,2.8545609436352,21.185,2.40572792362769,8,0.655727052031369,77.6610978520286,7,9.70763723150358
"24",24,14.7667455012853,4.13606975024333,24.723,2.71414366015084,4.79909947181217,0.519319973813401,73.448428548673,12,15.3046272493573
"25",25,12.2218173076923,5.34941447445934,24.242,3.16331734578752,7.35162020026597,0.634255137319548,92.5491225692136,10,12.5889423076923
"26",26,6.91864200477327,4.22517492525987,22.697,2.82577565632458,8,0.657392759851158,59.0071599045346,6,7.37589498806683
"27",27,4.99977857142857,2.00575675575651,12.126,3.39047619047619,8,0.822657236152153,43.8857142857143,6,5.48571428571429
"28",28,2.67161097852029,1.28342285467352,6.73,5.57517899761337,8,1.08854213487319,25.7852028639618,2,3.22315035799523
"29",29,11.8308337468983,6.58658581747764,21.433,1.60424471343483,5.77241624566281,0.451590234176409,71.1525501248884,19,12.3263027295285
"30",30,18.992265,1.00864922690315,21.928,2.25554657797399,5.53508362693004,0.581842815027706,107.947968434203,19,19.5025
"31",31,11.0227675675676,6.97059506272489,20.927,1.95512060687003,6.1304629198467,0.520936997233998,70.8814064083897,6,11.5621621621622
"32",32,4.40515,3.51812580323874,20.819,3.51578947368421,8,0.856017188400706,39.5789473684211,2,4.94736842105263
"33",33,4.32483152173913,3.48046073853221,23.37,2.53543764252314,6.01961969321622,0.611225705132666,29.0184927602325,2,4.82065217391304
"34",34,6.53029891304348,0.253060723611701,6.726,1.114767841852,1.29004580440734,0.215887434621012,9.50006557049972,7,7.36413043478261
"35",35,18.485223880597,0.345910910797788,18.935,0.19233771176379,0.379018432005116,0.0505823518042433,7.20417870385844,19,19.0074626865672
"36",36,6.7800487804878,6.42226004425546,20.371,0.941798624247424,1.50834935914626,0.199468773302622,10.9668035112561,2,7.27073170731707
"37",37,10.5993474576271,5.93553765386604,20.328,0.54216010530029,1.881614483101,0.151269367344691,20.8093805122611,2,11.0593220338983
"38",38,5.14359163987138,6.53400546696905,26.339,2.33297814925914,3.25361526645558,0.446441109058378,18.7004414430526,2,5.7475884244373
"39",39,17.8364016393443,6.45212858061106,26.354,0.424188500293924,1.99042296291764,0.114640357256133,36.5781006791914,23,18.3770491803279
"40",40,8.93228719723183,6.82135678228746,24.069,1.4155724711687,2.74564056488425,0.295806655446606,25.7510683429715,5,9.37889273356401
