-20,1,0.001141108
-20,2,0.001850523
-20,3,0.001462065
-20,4,0.000641368
-20,5,0.002741579
-20,6,0.002800797
-20,7,0.00042482
-20,8,0
-20,9,0
-20,10,0
-20,11,7.19058E-06
-20,12,2.19902E-06
-20,13,0
-20,14,0
-20,15,0
-20,16,0
-20,17,5.7487E-07
-20,18,1.85261E-06
-20,19,0
-20,20,0
-20,21,0
-20,22,0.000109797
-20,23,0.000721899
-20,24,0.000703645
-20,25,6.68344E-06
-20,26,0
-20,27,0.000646527
-20,28,0.003109049
-20,29,0.002911583
-20,30,0.000423094
-20,31,0
-20,32,0
-20,1,0.001141108
-20,2,0.001850523
-20,3,0.001462065
-20,4,0.000641368
-20,5,0.002741579
-20,6,0.002800797
-20,7,0.00042482
-20,8,0
-20,9,0
-20,10,0
-20,11,7.19058E-06
-20,12,2.19902E-06
-20,13,0
-20,14,0
-20,15,0
-20,16,0
-20,17,5.7487E-07
-20,18,1.85261E-06
-20,19,0
-20,20,0
-20,21,0
-20,22,0.000109797
-20,23,0.000721899
-20,24,0.000703645
-20,25,6.68344E-06
-20,26,0
-20,27,0.000646527
-20,28,0.003109049
-20,29,0.002911583
-20,30,0.000423094
-20,31,0
-20,32,0
-19,1,0.001271957
-19,2,0.002180374
-19,3,0.001863318
-19,4,0.000237385
-19,5,0
-19,6,3.76837E-05
-19,7,0.000300767
-19,8,0
-19,9,0
-19,10,0
-19,11,0.017813589
-19,12,0.1177075
-19,13,0.117477866
-19,14,0.017699462
-19,15,0
-19,16,0
-19,17,1.04375E-05
-19,18,0.000379918
-19,19,0
-19,20,0
-19,21,0
-19,22,0.007693409
-19,23,0.051433942
-19,24,0.051433683
-19,25,0.007694688
-19,26,0
-19,27,0
-19,28,0
-19,29,0.000132637
-19,30,4.04218E-05
-19,31,0
-19,32,0
-19,1,0.001271957
-19,2,0.002180374
-19,3,0.001863318
-19,4,0.000237385
-19,5,0
-19,6,3.76837E-05
-19,7,0.000300767
-19,8,0
-19,9,0
-19,10,0
-19,11,0.017813589
-19,12,0.1177075
-19,13,0.117477866
-19,14,0.017699462
-19,15,0
-19,16,0
-19,17,1.04375E-05
-19,18,0.000379918
-19,19,0
-19,20,0
-19,21,0
-19,22,0.007693409
-19,23,0.051433942
-19,24,0.051433683
-19,25,0.007694688
-19,26,0
-19,27,0
-19,28,0
-19,29,0.000132637
-19,30,4.04218E-05
-19,31,0
-19,32,0
-18,1,0.057743653
-18,2,0.060295648
-18,3,0.048722116
-18,4,0.016379202
-18,5,0.009239589
-18,6,0.07823504
-18,7,0.126113886
-18,8,0.065196448
-18,9,0
-18,10,0
-18,11,0.020542313
-18,12,0.150949872
-18,13,0.156868686
-18,14,0.056104471
-18,15,0.063838776
-18,16,0.050829914
-18,17,0.025261943
-18,18,0.044137377
-18,19,0.034437929
-18,20,0.001785041
-18,21,0
-18,22,0.027561125
-18,23,0.105151475
-18,24,0.129854426
-18,25,0.056308039
-18,26,0
-18,27,0.021688473
-18,28,0.113185016
-18,29,0.115958106
-18,30,0.028778772
-18,31,0
-18,32,0
-18,1,0.057743653
-18,2,0.060295648
-18,3,0.048722116
-18,4,0.016379202
-18,5,0.009239589
-18,6,0.07823504
-18,7,0.126113886
-18,8,0.065196448
-18,9,0
-18,10,0
-18,11,0.020542313
-18,12,0.150949872
-18,13,0.156868686
-18,14,0.056104471
-18,15,0.063838776
-18,16,0.050829914
-18,17,0.025261943
-18,18,0.044137377
-18,19,0.034437929
-18,20,0.001785041
-18,21,0
-18,22,0.027561125
-18,23,0.105151475
-18,24,0.129854426
-18,25,0.056308039
-18,26,0
-18,27,0.021688473
-18,28,0.113185016
-18,29,0.115958106
-18,30,0.028778772
-18,31,0
-18,32,0
-17,1,0.004019529
-17,2,0.003243717
-17,3,0.004782908
-17,4,0.005351455
-17,5,0.003012486
-17,6,0.033010657
-17,7,0.136856281
-17,8,0.180821733
-17,9,0.081173499
-17,10,0
-17,11,0.015133084
-17,12,0.116534373
-17,13,0.112670899
-17,14,0.024738212
-17,15,0.042928696
-17,16,0.044774636
-17,17,0.017297697
-17,18,0.059211603
-17,19,0.060678108
-17,20,0.009523005
-17,21,0
-17,22,0
-17,23,0.006395006
-17,24,0.015670035
-17,25,0.011198909
-17,26,0.000311084
-17,27,0
-17,28,0.007158123
-17,29,0.028503778
-17,30,0.025348857
-17,31,0.003525107
-17,32,0
-17,1,0.004019529
-17,2,0.003243717
-17,3,0.004782908
-17,4,0.005351455
-17,5,0.003012486
-17,6,0.033010657
-17,7,0.136856281
-17,8,0.180821733
-17,9,0.081173499
-17,10,0
-17,11,0.015133084
-17,12,0.116534373
-17,13,0.112670899
-17,14,0.024738212
-17,15,0.042928696
-17,16,0.044774636
-17,17,0.017297697
-17,18,0.059211603
