"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity"
"1","MLBS_64W.CSV",8.13922442705316,40,6.5,3.62700704716871,18,4.15331193145904,18.845,14.2633,7.02889330658449,8.16969696969697,0,0.65125,170.833386628302,9.27857678913237,9.20550918724628,3.9071398890775
