"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity"
"1","TREE_53E.CSV",9.68048733034833,40,9.025,5.85441433052747,20,5.7813817552554,21.888,13.756775,5.92460636668942,8.86315789473684,5,0.767391304347826,66.9820321802939,4.82160159539169,6.6131830638211,7.36204660956519
