"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity"
"1","GRSM_58C.CSV",17.4633973056073,40,16.725,9.41702230163722,33,11.0995213860779,38.295,27.685775,4.9936771934951,8.02584814216478,0,0.780128205128205,4634.66643755449,39.1129672958123,55.7211111417496,11.4684178518661
