"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity"
"1","SCBI_55E.CSV",8.91198983221617,40,7.2,3.54267543095369,16,3.33316666249979,27.971,18.260075,7.51009139698907,8.02272727272727,0,0.700862068965517,243.084591807344,11.8213825999955,10.165604026907,6.39569337628545
