"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity"
"1","MLBS_76E.CSV",12.2519586923244,40,10.9,4.48505655808566,20,5.94474557908074,20.758,18.2046,6.32636177046539,8.87128712871287,0,0.636363636363636,182.127116786781,10.2801591348168,8.74330858140232,1.84207840808649
