6.646,72
10.506,65
10.506,66
6.588,65
10.508,68
10.508,68
6.865,67
6.767,69
7.004,77
6.911,79
6.941,80
6.956,83
6.985,84
6.971,81
7.012,79
6.971,81
6.976,82
6.966,80
6.991,80
6.996,81
6.956,78
6.929,77
6.953,76
6.925,74
6.953,76
6.897,72
6.851,75
6.848,73
6.853,76
6.798,73
6.804,77
6.723,73
6.723,73
6.674,74
6.596,72
6.596,72
6.522,73
6.522,73
6.494,71
6.463,65
6.565,68
6.519,71
6.494,71
6.490,68
6.544,71
6.489,67
6.466,69
6.540,68
6.616,69
6.491,69
6.590,68
6.663,66
6.493,70
6.541,69
6.566,69
6.591,69
6.541,69
6.594,71
6.638,63
6.638,64
6.647,73
6.627,76
6.701,75
6.649,74
6.681,78
6.653,77
6.686,79
6.697,72
6.638,65
6.638,61
6.540,68
6.713,59
10.554,58
10.533,69
6.946,81
7.032,83
6.971,81
7.036,84
7.006,78
7.011,84
7.023,91
7.043,95
7.111,99
7.061,99
7.073,102
7.073,102
7.070,101
7.077,103
7.106,98
7.068,95
7.043,95
7.073,91
7.012,79
6.951,75
6.940,67
6.995,71
6.944,70
6.991,68
6.988,59
6.987,48




6.886,39
6.937,52
6.939,60
6.965,67
6.950,74
6.948,73
6.976,82
6.961,79
6.976,82
6.993,86
6.943,86
6.978,92
6.935,89
6.951,97
6.997,96
6.955,98
6.955,98
6.960,99
6.951,97
6.980,98
7.015,100
6.928,92
6.947,96
6.979,88
6.989,85
6.981,83
6.981,83
7.006,83
6.960,84
6.976,82
6.991,80
7.006,78
6.969,70
6.963,59
6.712,48
6.637,56
6.638,60
6.665,68
6.671,72
6.647,73
6.652,76
6.711,79
6.703,76
6.686,79
6.703,76
6.703,76
6.691,80
6.720,71
6.792,69
6.723,73
6.751,75
6.748,73
6.731,78
6.723,87
6.747,91
6.688,94
6.697,96
6.685,89
6.635,79
6.587,55
6.519,19

7.038,37
7.015,65
7.017,80
7.023,91
7.043,95
7.039,94
6.997,91
6.993,86
7.023,91
6.998,87
6.960,84
6.989,85
7.012,79
6.989,85
7.064,94
7.115,100
7.120,101
7.111,99
7.136,99
7.109,105
7.113,106
7.131,104
7.092,107
7.056,98
6.972,91
6.984,93
6.959,93
6.984,93
6.988,94
6.941,90
6.991,90
6.998,87
6.976,82
7.019,86
7.090,85
7.055,88
7.040,85
7.035,93
7.061,89
7.060,93
7.031,98
7.056,98
7.031,98
7.011,99
7.052,97
7.039,94
7.030,88
6.979,77
7.011,84
7.148,96
7.156,98
7.093,95
7.040,85
7.044,86
7.056,98
10.554,94
7.249,109
7.234,118
7.056,98
10.465,87
10.496,88
10.582,90
10.626,89
7.231,104
7.249,109
7.177,103
7.177,97
7.086,84
7.027,82
6.976,82
6.971,81
6.981,78
6.956,83
7.019,86
7.011,84
7.054,92
7.115,100
7.192,107
7.203,110
7.228,110
10.638,102
10.658,95
10.658,95
10.626,89
10.537,81
10.605,100
10.603,106
7.156,98
7.168,114
7.202,103
7.231,104
12.007,108
11.898,99
11.923,89
6.803,76
7.004,88
6.973,73
7.085,93
7.132,111
7.173,102
7.098,91
6.991,80
7.106,98
7.090,100
7.073,91
7.055,88
7.068,95
7.044,86
6.939,85
6.935,84
6.942,95
6.897,96
6.888,94
7.005,104
6.991,107
7.038,106
6.926,103
6.754,88
6.798,87
6.734,93
6.697,91
6.843,86
6.848,87
6.791,80
6.892,95
6.976,97
6.942,95
7.040,100
10.420,92
10.464,96
10.518,97
10.546,98
10.522,98
10.542,97
10.530,100
10.497,98
10.459,95
10.390,87
10.440,87
10.468,82
10.542,82
6.731,78
6.781,78
6.826,82
6.816,80
6.873,87
6.823,87
6.835,84
6.816,80
6.860,84
6.848,87
6.878,92
6.804,88
6.838,94
6.816,90
6.829,88
6.793,86
6.835,84
6.814,85
6.826,82
6.806,83
6.736,79
6.776,82
6.729,88
6.731,83
6.696,81
6.739,85
6.723,87
6.731,83
6.718,86
6.735,84
6.731,83
6.785,84
6.771,81
6.801,82
6.818,86
6.789,85
6.835,89
6.793,86
6.798,87
6.796,81
6.843,86
6.879,88
6.889,85
6.893,86
6.910,84
6.885,84
6.935,84
6.918,86
6.885,84
6.939,85
6.948,87
6.931,83
6.901,82
6.954,88
6.914,85
6.960,89
6.931,83
6.938,94
6.947,96
6.960,99
6.989,100
7.008,105
7.017,107
7.038,106
6.983,105
6.983,105
6.905,98
6.772,91
6.716,90
6.650,75
6.703,76
6.679,77
6.718,86
6.716,90
6.734,93
6.738,94
6.717,95
6.703,92
6.716,90
6.738,94
6.764,100
6.713,94
6.684,93
6.691,90
6.742,95
6.713,94
6.734,93
6.710,89
6.714,85
6.685,84
6.703,76
6.703,76
6.773,87
6.834,93
6.851,97
6.876,103
6.766,90
6.710,84
6.768,86
6.716,90
6.756,83
6.766,80
6.818,86
6.768,86
6.735,84
6.706,78
6.754,77
6.826,82
6.853,92
6.816,90
6.854,88
6.910,89
6.898,87
6.916,90
6.878,92
6.876,82
6.871,81
6.873,87
6.856,83
6.864,85
6.960,99
6.969,101
7.023,96
6.992,95
6.943,86
6.931,83
6.976,82
6.926,82
6.993,86
6.997,91
6.984,93
7.003,92
7.009,93
6.939,85
6.881,83
6.781,83
6.861,79
6.831,78
6.844,70
6.800,74
6.850,74
6.841,80
6.843,86
6.814,85
6.836,79
6.835,84
6.826,82
6.821,81
6.789,85
6.835,84
6.826,82
6.821,81
6.836,79
6.786,79
6.801,75
6.798,73
6.854,77
6.885,89
6.934,93
6.926,97
6.972,96
6.985,99
6.997,96
6.910,89
6.831,83
6.854,77
6.822,72
6.906,83
6.781,83
6.834,93
6.894,101
6.964,100
7.042,107
7.023,102
7.048,102
7.031,104
6.997,102
7.015,100
7.015,100
6.955,98
6.976,97
6.976,103
7.061,99
7.143,95
7.302,97
7.109,105
7.077,103
7.081,104
7.092,107
7.092,107
7.151,116
7.107,111
7.111,112
7.081,104
6.939,85
6.931,83
6.884,93
6.893,86
6.906,83
6.886,79
6.900,74
6.893,86
6.781,83
6.745,71
6.747,72
6.884,93
6.901,97
6.914,100
6.980,104
6.880,98
6.798,87
6.779,88
6.735,84
6.706,78
6.871,81
6.866,80
6.851,75
6.841,80
6.826,82
6.793,86
6.816,90
6.853,92
6.814,85
6.810,89
6.969,108
7.028,110
6.966,107
6.851,97
6.671,102
6.697,102
6.730,104
6.780,104
6.937,106
7.051,116
7.065,113
10.621,98
10.594,92
10.471,88
6.888,94
6.914,100
6.976,103
6.991,107
6.983,105
6.922,96
10.406,85
10.381,85
6.991,107
7.022,115
6.975,116
6.876,103
6.839,100
6.884,93
6.804,88
6.776,82
6.804,88
6.785,84
6.811,79
6.781,78
6.751,75
6.791,80
6.888,94
6.910,99
6.955,104
6.937,106
6.926,103
6.930,104
6.905,104
6.947,102
6.922,102
6.922,102
6.880,98
6.905,98
6.905,98
6.838,94
6.855,98
6.876,97
6.897,96
6.938,94
6.960,99
6.969,101
6.914,100
6.976,103
6.919,101
6.964,100
6.976,103
6.955,98
6.892,95
6.903,92
6.910,89
6.848,87
6.785,84
6.721,81
6.789,85
6.735,84
6.751,82
6.731,78
6.806,78
6.776,82
6.821,81
6.804,88
6.839,85
6.793,86
6.859,93
6.922,96
6.926,97
6.951,97
7.085,93
10.448,83
10.577,79
10.711,71
10.853,47


10.212,28
10.230,55
10.355,59
10.379,48
10.403,38
10.213,26
10.304,51
10.339,72
10.348,78
10.383,80
10.406,85
10.402,84
10.406,85
10.433,80
10.453,79
10.488,81
6.835,84
6.842,95
6.901,97
6.888,94
6.789,85
6.785,84
6.781,83
6.768,86
6.778,92
6.779,88
6.810,89
6.816,90
6.822,96
6.841,90
6.828,92
6.771,81
6.922,102
6.901,103
6.866,107
10.464,96
10.477,89
6.903,92
6.964,100
6.859,93
6.892,95
6.842,95
6.710,89
6.693,86
6.822,91
6.685,84
6.754,77
6.703,76
6.628,77
6.878,92
6.960,99
6.976,97
6.922,96
6.848,87
6.872,91
6.822,91
6.810,84
6.843,86
6.801,82
6.821,81
6.841,80
6.820,71
6.841,68
6.838,59
6.838,57
6.862,50
6.812,47
6.812,48
6.862,51
6.789,63
6.839,60
6.841,68
6.819,70
6.798,73
6.764,65
6.786,79
6.761,79
6.670,81
10.509,69
10.495,76
10.443,75
10.421,77
10.417,74
10.370,76
10.462,71
10.443,75
10.423,78
10.452,84
10.410,86
10.427,84
10.498,83
10.468,75
10.498,78
10.492,74
10.439,72
10.470,76
10.562,81
10.427,89
10.339,91
10.252,99
10.264,102
10.256,100
10.261,101
10.277,99
10.289,102
10.247,104
10.229,106
10.239,102
10.293,103
10.258,107
10.264,96
10.268,97
10.286,101
10.229,106
10.247,98
10.264,102
10.211,101
10.231,100
10.229,106
10.227,99
10.172,98
10.159,95
10.161,101
10.164,96
10.115,87
10.001,84
9.968,82
9.946,77
10.052,84
10.158,90
10.251,93
10.284,95
10.289,96
10.297,98
10.261,101
10.275,105
10.214,96
10.189,91
10.033,90
9.977,89
9.921,88
9.946,88
9.977,89
9.989,91
10.039,91
10.240,87
10.331,85
10.292,74
10.462,71
10.542,82
10.576,89
10.532,80
10.592,82
10.619,76
10.632,68
10.703,48




11.376,47
11.406,69
11.417,76
11.465,75
11.449,84
11.437,87
11.418,88
11.448,93
11.387,87
11.393,88
11.424,89
11.392,92
11.399,89
11.411,91
11.427,94
11.398,93
11.390,97
11.423,93
11.423,93
11.398,93
11.386,91
11.399,89
11.330,80
11.386,72
11.353,66
11.376,51
11.400,42
11.427,56
11.403,60
11.433,70
11.404,67
1.239,23
1.141,30
1.235,41
1.184,40
1.210,46
1.160,46
1.135,51
1.161,54
1.212,60
1.187,62
1.136,59
1.163,67
1.212,61
1.187,62
1.112,60
1.161,58
1.137,61
1.162,62
1.162,62
1.112,60
1.137,65
1.162,66
1.162,65
1.112,64
1.112,61
1.060,57
1.036,65
0.984,59
1.009,58
0.935,63
0.909,55
0.884,54
0.809,53
0.784,54
0.783,47
0.758,50
0.708,46
0.707,44
0.757,42
0.757,41
0.807,44
0.859,36
1.032,42
1.135,46
1.161,53
-99999999
1.211,56
1.161,58
1.162,61
1.162,64
1.139,68
1.163,67
1.192,70
1.143,71
1.167,70
1.171,73
1.089,69
1.092,71
1.091,70
1.021,74
0.966,71
0.911,67
0.886,67
0.866,71
0.860,66
0.863,69
0.860,63
0.838,69
0.810,65
0.810,64
0.835,64
0.811,67
0.891,71
0.885,65
0.840,70
0.963,69
1.012,68
1.047,74
1.066,70
1.115,69
1.115,69
1.115,69
1.114,68
1.113,67
1.137,66
1.162,62
1.162,63
1.111,54
1.111,55
0.959,53
0.858,49
0.758,51
0.759,53
0.709,54
0.734,54
0.709,56
0.709,58
0.685,62
0.710,62
0.685,62
0.710,63
0.710,62
0.735,62
0.710,64
0.735,61
0.735,64
0.710,62
0.735,62
0.735,65
0.710,65
0.710,66
0.685,63
0.760,66
0.710,66
0.762,68
0.712,68
0.710,65
0.738,69
0.718,72
0.760,66
0.790,70
0.760,64
0.760,66
0.760,64
0.760,62
0.760,60
0.785,60
0.784,59
0.809,57
0.834,59
0.809,57
0.835,63
0.835,62
0.810,60
0.810,60
0.810,63
0.809,59
0.810,63
0.785,63
0.810,64
0.760,65
0.760,65
0.811,67
0.815,70
0.765,70
0.816,71
0.763,69
0.810,66
0.788,69
0.791,71
0.821,74
0.818,72
0.768,72
0.813,69
0.768,72
0.793,72
0.769,73
0.768,72
0.771,74
0.768,72
0.771,74
0.772,75
0.752,78
0.775,77
0.777,78
0.747,75
0.767,81
0.792,81
0.787,80
0.732,79
0.732,79
0.772,75
0.744,73
0.722,75
0.746,74
0.797,75
0.768,72
0.765,70
0.810,85
0.819,87
0.850,88
0.831,89
0.830,93
0.814,86
0.752,83
5.586,84
5.567,80
5.627,82
5.592,80
5.586,84
5.594,86
5.632,83
5.594,86
5.619,86
5.582,83
5.632,83
5.602,82
5.607,78
5.627,82
5.622,81
5.607,83
5.632,83
5.624,87
5.611,84
5.644,86
5.605,88
5.661,89
5.611,89
5.599,87
5.594,86
5.632,83
5.594,86
5.590,85
5.607,83
5.607,83
5.607,83
5.586,84
5.640,85
5.586,84
5.611,89
5.605,88
5.678,92
5.643,95
5.710,99
5.643,95
5.590,85
10.463,81
10.477,84
10.484,95
10.455,94
10.464,96
10.433,90
10.421,88
7.974,91
7.874,91
7.881,88
7.924,91
7.957,98
7.985,105
7.946,108
7.882,104
7.840,94
7.807,98
7.866,100
7.790,94
7.790,94
7.830,92
7.798,81
7.773,81
7.783,78
7.728,75
7.706,77
7.723,81
7.753,82
7.695,86
7.712,84
7.713,79
7.768,80
7.868,80
7.852,74
7.858,78
7.793,80
7.791,85
7.756,88
7.786,93
7.782,98
7.821,101
7.786,93
7.786,93
7.775,87
7.800,87
7.820,86
7.787,84
7.781,88
7.800,87
7.793,90
7.780,92
7.837,99
7.753,97
7.807,98
7.841,100
7.744,95
7.803,97
7.765,94
7.755,92
7.765,94
7.782,98
7.794,95
7.774,91
7.756,88
7.778,97
7.736,93
7.780,92
7.744,95
7.790,94
7.769,95
7.740,94
7.812,99
7.749,96
7.749,96
7.803,97
7.743,90
7.737,84
7.756,88
7.774,91
7.780,92
7.749,96
7.778,103
7.757,98
7.719,95
7.790,94
7.769,95
7.749,91
7.737,84
7.737,84
7.766,85
7.745,86
7.741,85
7.695,86
7.720,86
7.712,84
7.687,84
7.756,88
7.725,87
7.730,92
7.786,93
7.796,101
7.746,101
7.771,101
7.746,101
7.762,99
7.753,97
7.741,100
7.732,98
7.771,101
7.787,99
7.762,99
7.771,101
7.778,103
7.766,100
7.762,99
7.757,98
7.737,99
7.796,101
7.774,102
7.771,101
7.803,97
7.807,98
7.744,95
7.757,98
7.744,95
7.774,96
7.740,94
7.761,93
7.761,93
7.740,94
7.782,98
7.755,92
7.774,91
7.737,89
7.750,87
7.706,88
7.687,84
7.741,85
7.728,82
7.806,88
7.748,81
7.766,85
7.758,83
7.778,82
7.712,84
7.749,91
7.765,94
7.766,100
7.778,103
7.828,103
7.800,109
7.818,107
7.807,104
7.803,103
7.789,106
7.785,105
7.796,101
7.785,105
7.810,105
7.766,100
7.771,101
7.762,99
7.799,102
7.799,102
7.762,99
7.740,94
7.778,103
7.803,103
7.774,102
7.789,106
7.796,101
7.787,99
7.774,102
7.766,100
7.810,105
7.828,103
7.782,104
7.799,102
7.757,104
7.766,100
7.778,103
7.771,101
7.778,103
7.760,105
7.782,104
7.793,107
7.803,103
7.793,107
7.757,104
7.789,106
7.789,106
7.785,105
7.775,109
7.785,105
7.796,108
7.814,106
7.785,105
7.789,106
7.785,105
7.800,109
7.782,104
7.816,100
7.812,99
7.774,91
7.811,93
7.820,86
7.808,83
7.763,79
7.762,84
7.778,82
7.723,81
7.783,83
7.756,88
7.762,89
7.737,89
7.774,91
7.724,91
7.790,94
7.780,92
7.786,93
7.774,96
7.836,93
7.862,89
7.911,93
8.019,90
8.142,94
8.302,96
8.343,94
8.389,93
8.404,87
8.392,79
8.381,82
8.460,77
8.460,77
8.426,71
8.422,68
8.445,64
8.419,59
8.367,51
8.343,56
8.294,62
8.269,65
8.336,78
8.306,75
8.294,85
8.309,88
8.327,91
8.302,96
8.306,97
8.299,101
8.335,98
8.319,100
8.306,97
8.327,91
8.353,87
8.371,90
8.361,83
8.376,81
8.369,85
8.428,91
8.478,96
8.526,108
8.486,104
8.478,102
8.459,92
8.416,89
8.399,86
8.447,90
8.516,99
8.533,103
8.529,102
8.601,108
8.609,110
8.699,107
8.738,104
12.156,101
12.159,96
12.097,89
12.093,83
8.617,84
8.576,101
8.601,108
8.584,110
8.540,105
8.514,105
8.500,108
8.441,99
8.384,88
8.336,83
8.461,98
8.407,103
8.432,103
8.432,103
8.403,96
8.407,97
8.369,100
8.369,100
8.398,95
8.389,93
8.339,93
8.327,91
8.352,91
8.318,94
8.333,92
8.352,96
8.333,92
8.302,96
8.306,97
8.356,97
8.381,103
8.344,100
8.381,103
8.393,106
8.436,104
8.428,96
8.416,89
8.381,82
8.346,80
8.316,79
8.298,86
8.334,88
8.359,88
8.339,93
8.439,105
8.500,108
8.574,114
8.626,121
8.632,129
8.590,118
8.551,108
8.526,101
8.457,97
8.444,94
8.404,87
8.371,90
8.389,93
8.381,97
8.374,101
8.407,97
8.394,94
8.377,91
8.348,86
8.344,85
8.361,83
8.399,86
8.460,88
8.470,100
8.425,101
8.428,102
8.407,103
8.385,98
8.403,96
8.415,93
8.399,86
8.416,84
8.386,83
8.437,83
8.384,88
8.371,90
8.358,92
8.339,93
8.352,96
8.352,91
8.344,85
8.403,96
8.398,95
8.415,93
8.403,96
8.457,97
8.448,95
8.373,86
8.356,82
8.336,83
8.356,82
8.344,85
8.371,90
8.416,99
8.321,90
8.252,87
12.138,103
12.114,110
12.063,103
12.099,106
12.097,112
12.088,103
12.096,93
12.159,102
12.122,112
12.117,104
12.126,85
12.076,64
12.183,27


















4.896,16
4.842,43
4.845,61
4.846,67
4.853,72
4.796,67
4.774,69
4.746,62
4.745,55
4.720,54
4.718,41
4.702,29
4.801,19
4.871,17
4.893,22
4.899,25
4.852,26
5.047,28
4.941,36
4.898,30
4.896,33
4.852,27
5.046,25
5.043,16

4.753,26
4.775,30
4.743,45
4.719,52
4.697,64
4.795,61
4.746,64
4.804,73
4.804,73
4.837,83
4.857,82
4.822,80
4.817,79
4.837,83
4.827,81
4.806,74
4.822,80
4.809,76
4.832,82
4.827,81
4.845,85
4.810,88
4.810,88
4.854,87
4.849,86
4.881,82
4.909,77
4.905,74
4.899,70
4.919,65
4.894,62
4.940,50
4.891,43
4.943,34
4.893,36
4.925,28





5.018,16


















12.158,26
12.124,46
12.174,51
4.850,25
4.699,32
4.695,46
4.719,52
4.770,56
4.745,59
4.795,62
4.845,62
