8.832,87
8.838,88
8.939,88
8.819,84
8.827,86
8.790,78
8.789,78
8.837,88
8.831,87
8.850,80
8.869,84
8.933,87
9.102,90
9.145,89
9.146,89
9.297,89
9.531,95
9.573,93
9.505,90
9.656,90
9.543,88
9.533,86
9.342,88
9.455,90
9.230,86
9.218,83
9.172,84
9.092,78
9.097,79
9.001,80
9.190,77
9.193,78
9.000,80
8.991,78
8.905,81
8.988,88
8.968,93
8.968,93
8.968,93
9.165,92
9.638,87
9.760,81
9.839,87
9.826,84
9.746,78
9.596,78
9.444,78
9.706,80
9.650,79
9.695,78
9.586,72
9.693,76
9.491,76
9.589,74
9.592,76
9.386,73
9.289,75
9.294,78
9.181,70
9.235,73
9.177,68
9.083,72
8.925,67
8.982,72
8.984,74
8.979,71
8.979,71
9.032,72
8.984,74
8.982,72
9.033,72
9.033,73
8.985,75
8.990,78
9.083,73
8.984,74
8.990,78
8.989,77
8.894,79
8.865,83
8.868,84
8.837,88
8.919,84
8.832,87
8.951,90
8.901,90
8.844,89
8.819,84
8.915,83
8.905,81
8.924,85
8.883,74
8.906,81
8.887,77
8.905,81
8.919,84
8.977,86
9.454,90
9.806,80
9.826,84
9.871,83
9.822,83
9.888,96
9.829,85
9.844,88
9.725,84
9.750,79
9.817,82
9.710,81
9.655,80
9.661,81
9.493,77
9.492,77
9.479,68
9.587,73
9.590,75
9.641,76
9.592,76
9.620,83
9.546,78
9.492,77
9.500,79
9.500,79
9.499,79
9.543,88
9.611,102
9.604,100
9.705,100
9.744,98
9.809,101
9.862,102
9.922,104
9.866,103
9.932,107
9.854,100
9.940,87
9.850,89
9.868,92
9.869,92
9.767,92
10.982,95
11.065,103
10.996,98
11.100,99
8.403,102
8.529,109
8.541,112
9.823,105
11.090,97
11.012,102
9.851,99
9.887,96
9.914,91
9.801,89
9.773,93
9.499,79
9.711,81
8.152,91
7.983,78
7.883,78
9.737,87
9.800,99
8.313,105
8.363,105
9.436,109
9.502,100
9.397,89
9.252,80
9.318,83
9.230,86
9.207,81
9.158,81
9.116,83
9.124,85
9.089,77
9.088,76
9.186,74
8.919,84
8.441,89
8.340,99
8.272,95
8.251,91
8.084,78
8.082,77
8.094,80
7.983,78
7.983,78
8.082,77
8.033,77
8.171,95
8.189,99
8.201,102
8.302,102
8.198,101
8.157,92
8.084,78
8.012,84
8.109,83
8.117,85
8.083,77
8.031,76
7.968,68
7.978,75
8.157,92
8.239,99
8.340,99
8.277,96
8.400,101
8.180,97
8.078,74
8.117,85
8.257,92
8.179,74
8.075,72
8.082,77
8.334,77
8.592,79
8.714,83
8.377,96
8.502,102
8.121,86
8.176,72
8.283,76
8.281,75
8.396,80
8.361,83
8.440,89
8.296,80
8.082,77
8.179,74
8.334,88
8.264,93
8.184,98
8.003,103
7.827,74
7.968,68
7.881,77
7.881,77
7.975,73
7.969,69
7.743,80
7.619,86
7.704,82
7.673,72
7.867,67
7.971,70
7.974,72
7.972,71
7.924,72
