"","plot","mean.height","transect.length","mode.el","height.2","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","max.vai","deep.gaps","porosity","std.std","mean.std","rugosity","top.rugosity"
"1","faset_f3.CSV",9.25162464885672,40,7.075,3.95166927081301,6.4,5.28860803992884,21.609,18.385475,7.21085490765782,8.0169133192389,0,0.593478260869565,758.019458853934,21.4560977000504,17.2526905246638,4.08978946851728
